id;laundry_machine_id;name;subprogram;time;spin;pre_wash;protect
536;2;Pumpen/Schleudern;null;8;1300;null;null
537;2;Pumpen/Schleudern;null;8;1200;null;null
538;2;Pumpen/Schleudern;null;8;1100;null;null
539;2;Pumpen/Schleudern;null;8;1000;null;null
540;2;Pumpen/Schleudern;null;8;900;null;null
541;2;Pumpen/Schleudern;null;8;800;null;null
542;2;Pumpen/Schleudern;null;8;700;null;null
543;2;Pumpen/Schleudern;null;8;600;null;null
544;2;Pumpen/Schleudern;null;8;500;null;null
545;2;Pumpen/Schleudern;null;8;400;null;null
546;2;Pumpen/Schleudern;null;1;0;null;null
547;2;Extraspülen;null;18;1400;null;null
548;2;Extraspülen;null;18;1300;null;null
549;2;Extraspülen;null;18;1200;null;null
550;2;Extraspülen;null;18;1100;null;null
551;2;Extraspülen;null;18;1000;null;null
552;2;Extraspülen;null;18;900;null;null
553;2;Extraspülen;null;18;800;null;null
554;2;Extraspülen;null;18;700;null;null
555;2;Extraspülen;null;18;600;null;null
556;2;Extraspülen;null;18;500;null;null
557;2;Extraspülen;null;11;0;null;null
558;2;Mini;40;28;1400;null;null
559;2;Mini;40;28;1300;null;null
560;2;Mini;40;28;1200;null;null
561;2;Mini;40;28;1100;null;null
562;2;Mini;40;28;1000;null;null
563;2;Mini;40;28;900;null;null
564;2;Mini;40;28;800;null;null
565;2;Mini;40;28;700;null;null
566;2;Mini;40;28;600;null;null
567;2;Mini;40;28;500;null;null
568;2;Mini;40;20;0;null;null
569;2;Wolle;30°;39;1200;null;null
570;2;Wolle;30°;39;1100;null;null
571;2;Wolle;30°;39;1000;null;null
572;2;Wolle;30°;39;900;null;null
573;2;Wolle;30°;39;800;null;null
574;2;Wolle;30°;39;700;null;null
575;2;Wolle;30°;39;600;null;null
576;2;Wolle;30°;39;500;null;null
577;2;Wolle;30°;39;400;null;null
578;2;Wolle;30°;32;0;null;null
579;2;Wolle;kalt;39;1200;null;null
580;2;Wolle;kalt;39;1100;null;null
581;2;Wolle;kalt;39;1000;null;null
582;2;Wolle;kalt;39;900;null;null
583;2;Wolle;kalt;39;800;null;null
584;2;Wolle;kalt;39;700;null;null
585;2;Wolle;kalt;39;600;null;null
586;2;Wolle;kalt;39;500;null;null
587;2;Wolle;kalt;39;400;null;null
588;2;Wolle;kalt;32;0;null;null
589;3;Koch-/Buntwäsche;95°;63;1400;false;null
590;3;Koch-/Buntwäsche;95°;63;1300;false;null
591;3;Koch-/Buntwäsche;95°;63;1200;false;null
592;3;Koch-/Buntwäsche;95°;63;1100;false;null
593;3;Koch-/Buntwäsche;95°;63;1000;false;null
594;3;Koch-/Buntwäsche;95°;63;900;false;null
595;3;Koch-/Buntwäsche;95°;63;800;false;null
596;3;Koch-/Buntwäsche;95°;63;700;false;null
597;3;Koch-/Buntwäsche;95°;63;600;false;null
598;3;Koch-/Buntwäsche;95°;63;500;false;null
599;3;Koch-/Buntwäsche;95°;63;400;false;null
600;3;Koch-/Buntwäsche;95°;48;0;false;null
601;3;Koch-/Buntwäsche;95°;73;1400;true;null
602;3;Koch-/Buntwäsche;95°;73;1300;true;null
603;3;Koch-/Buntwäsche;95°;73;1200;true;null
604;3;Koch-/Buntwäsche;95°;73;1100;true;null
605;3;Koch-/Buntwäsche;95°;73;1000;true;null
606;3;Koch-/Buntwäsche;95°;73;900;true;null
607;3;Koch-/Buntwäsche;95°;73;800;true;null
608;3;Koch-/Buntwäsche;95°;73;700;true;null
609;3;Koch-/Buntwäsche;95°;73;600;true;null
610;3;Koch-/Buntwäsche;95°;73;500;true;null
611;3;Koch-/Buntwäsche;95°;73;400;true;null
612;3;Koch-/Buntwäsche;95°;57;0;true;null
613;3;Koch-/Buntwäsche;75°;63;1400;false;null
614;3;Koch-/Buntwäsche;75°;63;1300;false;null
615;3;Koch-/Buntwäsche;75°;63;1200;false;null
616;3;Koch-/Buntwäsche;75°;63;1100;false;null
617;3;Koch-/Buntwäsche;75°;63;1000;false;null
618;3;Koch-/Buntwäsche;75°;63;900;false;null
619;3;Koch-/Buntwäsche;75°;63;800;false;null
620;3;Koch-/Buntwäsche;75°;63;700;false;null
621;3;Koch-/Buntwäsche;75°;63;600;false;null
622;3;Koch-/Buntwäsche;75°;63;500;false;null
623;3;Koch-/Buntwäsche;75°;63;400;false;null
624;3;Koch-/Buntwäsche;75°;48;0;false;null
625;3;Koch-/Buntwäsche;75°;73;1400;true;null
626;3;Koch-/Buntwäsche;75°;73;1300;true;null
627;3;Koch-/Buntwäsche;75°;73;1200;true;null
628;3;Koch-/Buntwäsche;75°;73;1100;true;null
629;3;Koch-/Buntwäsche;75°;73;1000;true;null
630;3;Koch-/Buntwäsche;75°;73;900;true;null
631;3;Koch-/Buntwäsche;75°;73;800;true;null
632;3;Koch-/Buntwäsche;75°;73;700;true;null
633;3;Koch-/Buntwäsche;75°;73;600;true;null
634;3;Koch-/Buntwäsche;75°;73;500;true;null
635;3;Koch-/Buntwäsche;75°;73;400;true;null
636;3;Koch-/Buntwäsche;75°;57;0;true;null
637;3;Koch-/Buntwäsche;60°;49;1400;false;null
638;3;Koch-/Buntwäsche;60°;49;1300;false;null
639;3;Koch-/Buntwäsche;60°;49;1200;false;null
640;3;Koch-/Buntwäsche;60°;49;1100;false;null
641;3;Koch-/Buntwäsche;60°;49;1000;false;null
642;3;Koch-/Buntwäsche;60°;49;900;false;null
643;3;Koch-/Buntwäsche;60°;49;800;false;null
644;3;Koch-/Buntwäsche;60°;49;700;false;null
645;3;Koch-/Buntwäsche;60°;49;600;false;null
646;3;Koch-/Buntwäsche;60°;49;500;false;null
647;3;Koch-/Buntwäsche;60°;49;400;false;null
648;3;Koch-/Buntwäsche;60°;34;0;false;null
649;3;Koch-/Buntwäsche;60°;60;1400;true;null
650;3;Koch-/Buntwäsche;60°;60;1300;true;null
651;3;Koch-/Buntwäsche;60°;60;1200;true;null
652;3;Koch-/Buntwäsche;60°;60;1100;true;null
653;3;Koch-/Buntwäsche;60°;60;1000;true;null
654;3;Koch-/Buntwäsche;60°;60;900;true;null
655;3;Koch-/Buntwäsche;60°;60;800;true;null
656;3;Koch-/Buntwäsche;60°;60;700;true;null
657;3;Koch-/Buntwäsche;60°;60;600;true;null
658;3;Koch-/Buntwäsche;60°;60;500;true;null
659;3;Koch-/Buntwäsche;60°;60;400;true;null
660;3;Koch-/Buntwäsche;60°;43;0;true;null
661;3;Koch-/Buntwäsche;40°;49;1400;false;null
662;3;Koch-/Buntwäsche;40°;49;1300;false;null
663;3;Koch-/Buntwäsche;40°;49;1200;false;null
664;3;Koch-/Buntwäsche;40°;49;1100;false;null
665;3;Koch-/Buntwäsche;40°;49;1000;false;null
666;3;Koch-/Buntwäsche;40°;49;900;false;null
667;3;Koch-/Buntwäsche;40°;49;800;false;null
668;3;Koch-/Buntwäsche;40°;49;700;false;null
669;3;Koch-/Buntwäsche;40°;49;600;false;null
670;3;Koch-/Buntwäsche;40°;49;500;false;null
671;3;Koch-/Buntwäsche;40°;49;400;false;null
672;3;Koch-/Buntwäsche;40°;34;0;false;null
673;3;Koch-/Buntwäsche;40°;60;1400;true;null
674;3;Koch-/Buntwäsche;40°;60;1300;true;null
675;3;Koch-/Buntwäsche;40°;60;1200;true;null
676;3;Koch-/Buntwäsche;40°;60;1100;true;null
677;3;Koch-/Buntwäsche;40°;60;1000;true;null
678;3;Koch-/Buntwäsche;40°;60;900;true;null
679;3;Koch-/Buntwäsche;40°;60;800;true;null
680;3;Koch-/Buntwäsche;40°;60;700;true;null
681;3;Koch-/Buntwäsche;40°;60;600;true;null
682;3;Koch-/Buntwäsche;40°;60;500;true;null
683;3;Koch-/Buntwäsche;40°;60;400;true;null
684;3;Koch-/Buntwäsche;40°;43;0;true;null
685;3;Koch-/Buntwäsche;30°;49;1400;false;null
686;3;Koch-/Buntwäsche;30°;49;1300;false;null
687;3;Koch-/Buntwäsche;30°;49;1200;false;null
688;3;Koch-/Buntwäsche;30°;49;1100;false;null
689;3;Koch-/Buntwäsche;30°;49;1000;false;null
690;3;Koch-/Buntwäsche;30°;49;900;false;null
691;3;Koch-/Buntwäsche;30°;49;800;false;null
692;3;Koch-/Buntwäsche;30°;49;700;false;null
693;3;Koch-/Buntwäsche;30°;49;600;false;null
694;3;Koch-/Buntwäsche;30°;49;500;false;null
695;3;Koch-/Buntwäsche;30°;49;400;false;null
696;3;Koch-/Buntwäsche;30°;34;0;false;null
697;3;Koch-/Buntwäsche;30°;60;1400;true;null
698;3;Koch-/Buntwäsche;30°;60;1300;true;null
699;3;Koch-/Buntwäsche;30°;60;1200;true;null
700;3;Koch-/Buntwäsche;30°;60;1100;true;null
701;3;Koch-/Buntwäsche;30°;60;1000;true;null
702;3;Koch-/Buntwäsche;30°;60;900;true;null
703;3;Koch-/Buntwäsche;30°;60;800;true;null
704;3;Koch-/Buntwäsche;30°;60;700;true;null
705;3;Koch-/Buntwäsche;30°;60;600;true;null
706;3;Koch-/Buntwäsche;30°;60;500;true;null
707;3;Koch-/Buntwäsche;30°;60;400;true;null
708;3;Koch-/Buntwäsche;30°;43;0;true;null
709;3;Pflegeleicht;60°;55;1200;false;null
710;3;Pflegeleicht;60°;55;1100;false;null
711;3;Pflegeleicht;60°;55;1000;false;null
712;3;Pflegeleicht;60°;55;900;false;null
713;3;Pflegeleicht;60°;55;800;false;null
714;3;Pflegeleicht;60°;55;700;false;null
715;3;Pflegeleicht;60°;55;600;false;null
716;3;Pflegeleicht;60°;55;500;false;null
717;3;Pflegeleicht;60°;55;400;false;null
718;3;Pflegeleicht;60°;48;0;false;null
719;3;Pflegeleicht;60°;63;1200;true;null
720;3;Pflegeleicht;60°;63;1100;true;null
721;3;Pflegeleicht;60°;63;1000;true;null
722;3;Pflegeleicht;60°;63;900;true;null
723;3;Pflegeleicht;60°;63;800;true;null
724;3;Pflegeleicht;60°;63;700;true;null
725;3;Pflegeleicht;60°;63;600;true;null
726;3;Pflegeleicht;60°;63;500;true;null
727;3;Pflegeleicht;60°;63;400;true;null
728;3;Pflegeleicht;60°;56;0;true;null
729;3;Pflegeleicht;40°;40;1200;false;null
730;3;Pflegeleicht;40°;40;1100;false;null
731;3;Pflegeleicht;40°;40;1000;false;null
732;3;Pflegeleicht;40°;40;900;false;null
733;3;Pflegeleicht;40°;40;800;false;null
734;3;Pflegeleicht;40°;40;700;false;null
735;3;Pflegeleicht;40°;40;600;false;null
736;3;Pflegeleicht;40°;40;500;false;null
737;3;Pflegeleicht;40°;40;400;false;null
738;3;Pflegeleicht;40°;33;0;false;null
739;3;Pflegeleicht;40°;48;1200;true;null
740;3;Pflegeleicht;40°;48;1100;true;null
741;3;Pflegeleicht;40°;48;1000;true;null
742;3;Pflegeleicht;40°;48;900;true;null
743;3;Pflegeleicht;40°;48;800;true;null
744;3;Pflegeleicht;40°;48;700;true;null
745;3;Pflegeleicht;40°;48;600;true;null
746;3;Pflegeleicht;40°;48;500;true;null
747;3;Pflegeleicht;40°;48;400;true;null
748;3;Pflegeleicht;40°;41;0;true;null
749;3;Pflegeleicht;30°;40;1200;false;null
750;3;Pflegeleicht;30°;40;1100;false;null
751;3;Pflegeleicht;30°;40;1000;false;null
752;3;Pflegeleicht;30°;40;900;false;null
753;3;Pflegeleicht;30°;40;800;false;null
754;3;Pflegeleicht;30°;40;700;false;null
755;3;Pflegeleicht;30°;40;600;false;null
756;3;Pflegeleicht;30°;40;500;false;null
757;3;Pflegeleicht;30°;40;400;false;null
758;3;Pflegeleicht;30°;33;0;false;null
759;3;Pflegeleicht;30°;48;1200;true;null
760;3;Pflegeleicht;30°;48;1100;true;null
761;3;Pflegeleicht;30°;48;1000;true;null
762;3;Pflegeleicht;30°;48;900;true;null
763;3;Pflegeleicht;30°;48;800;true;null
764;3;Pflegeleicht;30°;48;700;true;null
765;3;Pflegeleicht;30°;48;600;true;null
766;3;Pflegeleicht;30°;48;500;true;null
767;3;Pflegeleicht;30°;48;400;true;null
768;3;Pflegeleicht;30°;41;0;true;null
769;3;Feinwäsche;40°;33;600;false;null
770;3;Feinwäsche;40°;33;500;false;null
771;3;Feinwäsche;40°;33;400;false;null
772;3;Feinwäsche;40°;31;0;false;null
773;3;Feinwäsche;40°;40;600;true;null
774;3;Feinwäsche;40°;40;500;true;null
775;3;Feinwäsche;40°;40;400;true;null
776;3;Feinwäsche;40°;38;0;true;null
777;3;Feinwäsche;30°;33;600;false;null
778;3;Feinwäsche;30°;33;500;false;null
779;3;Feinwäsche;30°;33;400;false;null
780;3;Feinwäsche;30°;31;0;false;null
781;3;Feinwäsche;30°;40;600;true;null
782;3;Feinwäsche;30°;40;500;true;null
783;3;Feinwäsche;30°;40;400;true;null
784;3;Feinwäsche;30°;38;0;true;null
785;3;Feinwäsche;20°;33;600;false;null
786;3;Feinwäsche;20°;33;500;false;null
787;3;Feinwäsche;20°;33;400;false;null
788;3;Feinwäsche;20°;31;0;false;null
789;3;Feinwäsche;20°;40;600;true;null
790;3;Feinwäsche;20°;40;500;true;null
791;3;Feinwäsche;20°;40;400;true;null
792;3;Feinwäsche;20°;38;0;true;null
793;3;Pumpen/Schleudern;null;6;1400;null;null
794;3;Pumpen/Schleudern;null;6;1300;null;null
795;3;Pumpen/Schleudern;null;6;1200;null;null
796;3;Pumpen/Schleudern;null;6;1100;null;null
797;3;Pumpen/Schleudern;null;6;1000;null;null
798;3;Pumpen/Schleudern;null;6;900;null;null
799;3;Pumpen/Schleudern;null;6;800;null;null
800;3;Pumpen/Schleudern;null;6;700;null;null
801;3;Pumpen/Schleudern;null;6;600;null;null
802;3;Pumpen/Schleudern;null;6;500;null;null
803;3;Pumpen/Schleudern;null;6;400;null;null
804;3;Pumpen/Schleudern;null;1;0;null;null
805;3;Wolle;30°;39;1200;null;null
806;3;Wolle;30°;39;1100;null;null
807;3;Wolle;30°;39;1000;null;null
808;3;Wolle;30°;39;900;null;null
809;3;Wolle;30°;39;800;null;null
810;3;Wolle;30°;39;700;null;null
811;3;Wolle;30°;39;600;null;null
812;3;Wolle;30°;39;500;null;null
813;3;Wolle;30°;39;400;null;null
814;3;Wolle;30°;33;0;null;null
815;3;Wolle;kalt;39;1200;null;null
816;3;Wolle;kalt;39;1100;null;null
817;3;Wolle;kalt;39;1000;null;null
818;3;Wolle;kalt;39;900;null;null
819;3;Wolle;kalt;39;800;null;null
820;3;Wolle;kalt;39;700;null;null
821;3;Wolle;kalt;39;600;null;null
822;3;Wolle;kalt;39;500;null;null
823;3;Wolle;kalt;39;400;null;null
824;3;Wolle;kalt;33;0;null;null
825;3;Baumwolle;60°;100;1400;false;null
826;3;Baumwolle;60°;100;1300;false;null
827;3;Baumwolle;60°;100;1200;false;null
828;3;Baumwolle;60°;100;1100;false;null
829;3;Baumwolle;60°;100;1000;false;null
830;3;Baumwolle;60°;100;900;false;null
831;3;Baumwolle;60°;100;800;false;null
832;3;Baumwolle;60°;100;700;false;null
833;3;Baumwolle;60°;100;600;false;null
834;3;Baumwolle;60°;100;500;false;null
835;3;Baumwolle;60°;100;400;false;null
836;3;Baumwolle;60°;79;0;false;null
837;3;Baumwolle;60°;111;1400;true;null
838;3;Baumwolle;60°;111;1300;true;null
839;3;Baumwolle;60°;111;1200;true;null
840;3;Baumwolle;60°;111;1100;true;null
841;3;Baumwolle;60°;111;1000;true;null
842;3;Baumwolle;60°;111;900;true;null
843;3;Baumwolle;60°;111;800;true;null
844;3;Baumwolle;60°;111;700;true;null
845;3;Baumwolle;60°;111;600;true;null
846;3;Baumwolle;60°;111;500;true;null
847;3;Baumwolle;60°;111;400;true;null
848;3;Baumwolle;60°;89;0;true;null
849;3;Baumwolle;40°;130;1400;false;null
850;3;Baumwolle;40°;130;1300;false;null
851;3;Baumwolle;40°;130;1200;false;null
852;3;Baumwolle;40°;130;1100;false;null
853;3;Baumwolle;40°;130;1000;false;null
854;3;Baumwolle;40°;130;900;false;null
855;3;Baumwolle;40°;130;800;false;null
856;3;Baumwolle;40°;130;700;false;null
857;3;Baumwolle;40°;130;600;false;null
858;3;Baumwolle;40°;130;500;false;null
859;3;Baumwolle;40°;130;400;false;null
860;3;Baumwolle;40°;109;0;false;null
861;3;Baumwolle;40°;141;1400;true;null
862;3;Baumwolle;40°;141;1300;true;null
863;3;Baumwolle;40°;141;1200;true;null
864;3;Baumwolle;40°;141;1100;true;null
865;3;Baumwolle;40°;141;1000;true;null
866;3;Baumwolle;40°;141;900;true;null
867;3;Baumwolle;40°;141;800;true;null
868;3;Baumwolle;40°;141;700;true;null
869;3;Baumwolle;40°;141;600;true;null
870;3;Baumwolle;40°;141;500;true;null
871;3;Baumwolle;40°;141;400;true;null
872;3;Baumwolle;40°;119;0;true;null
873;3;Gardinen;null;27;600;false;null
874;3;Gardinen;null;27;500;false;null
875;3;Gardinen;null;27;400;false;null
876;3;Gardinen;null;26;0;false;null
877;3;Gardinen;null;34;600;true;null
878;3;Gardinen;null;34;500;true;null
879;3;Gardinen;null;34;400;true;null
880;3;Gardinen;null;33;0;true;null
881;3;Bettwäsche;null;50;1200;false;null
882;3;Bettwäsche;null;50;1100;false;null
883;3;Bettwäsche;null;50;1000;false;null
884;3;Bettwäsche;null;50;900;false;null
885;3;Bettwäsche;null;50;800;false;null
886;3;Bettwäsche;null;50;700;false;null
887;3;Bettwäsche;null;50;600;false;null
888;3;Bettwäsche;null;50;500;false;null
889;3;Bettwäsche;null;50;400;false;null
890;3;Bettwäsche;null;41;0;false;null
891;3;Bettwäsche;null;60;1200;true;null
892;3;Bettwäsche;null;60;1100;true;null
893;3;Bettwäsche;null;60;1000;true;null
894;3;Bettwäsche;null;60;900;true;null
895;3;Bettwäsche;null;60;800;true;null
896;3;Bettwäsche;null;60;700;true;null
897;3;Bettwäsche;null;60;600;true;null
898;3;Bettwäsche;null;60;500;true;null
899;3;Bettwäsche;null;60;400;true;null
900;3;Bettwäsche;null;51;0;true;null
901;3;Tischwäsche;null;51;1200;false;null
902;3;Tischwäsche;null;51;1100;false;null
903;3;Tischwäsche;null;51;1000;false;null
904;3;Tischwäsche;null;51;900;false;null
905;3;Tischwäsche;null;51;800;false;null
906;3;Tischwäsche;null;51;700;false;null
907;3;Tischwäsche;null;51;600;false;null
908;3;Tischwäsche;null;51;500;false;null
909;3;Tischwäsche;null;51;400;false;null
910;3;Tischwäsche;null;44;0;false;null
911;3;Tischwäsche;null;62;1200;true;null
912;3;Tischwäsche;null;62;1100;true;null
913;3;Tischwäsche;null;62;1000;true;null
914;3;Tischwäsche;null;62;900;true;null
915;3;Tischwäsche;null;62;800;true;null
916;3;Tischwäsche;null;62;700;true;null
917;3;Tischwäsche;null;62;600;true;null
918;3;Tischwäsche;null;62;500;true;null
919;3;Tischwäsche;null;62;400;true;null
920;3;Tischwäsche;null;54;0;true;null
921;3;Frottierwäsche;null;53;1400;false;null
922;3;Frottierwäsche;null;53;1300;false;null
923;3;Frottierwäsche;null;53;1200;false;null
924;3;Frottierwäsche;null;53;1100;false;null
925;3;Frottierwäsche;null;53;1000;false;null
926;3;Frottierwäsche;null;53;900;false;null
927;3;Frottierwäsche;null;53;800;false;null
928;3;Frottierwäsche;null;53;700;false;null
929;3;Frottierwäsche;null;53;600;false;null
930;3;Frottierwäsche;null;53;500;false;null
931;3;Frottierwäsche;null;53;400;false;null
932;3;Frottierwäsche;null;40;0;false;null
933;3;Frottierwäsche;null;64;1400;true;null
934;3;Frottierwäsche;null;64;1300;true;null
935;3;Frottierwäsche;null;64;1200;true;null
936;3;Frottierwäsche;null;64;1100;true;null
937;3;Frottierwäsche;null;64;1000;true;null
938;3;Frottierwäsche;null;64;900;true;null
939;3;Frottierwäsche;null;64;800;true;null
940;3;Frottierwäsche;null;64;700;true;null
941;3;Frottierwäsche;null;64;600;true;null
942;3;Frottierwäsche;null;64;500;true;null
943;3;Frottierwäsche;null;64;400;true;null
944;3;Frottierwäsche;null;49;0;true;null
945;3;Mini;60;28;1400;null;null
946;3;Mini;60;28;1300;null;null
947;3;Mini;60;28;1200;null;null
948;3;Mini;60;28;1100;null;null
949;3;Mini;60;28;1000;null;null
950;3;Mini;60;28;900;null;null
951;3;Mini;60;28;800;null;null
952;3;Mini;60;28;700;null;null
953;3;Mini;60;28;600;null;null
954;3;Mini;60;28;500;null;null
955;3;Mini;60;20;0;null;null
956;3;Mini;40;28;1400;null;null
957;3;Mini;40;28;1300;null;null
958;3;Mini;40;28;1200;null;null
959;3;Mini;40;28;1100;null;null
960;3;Mini;40;28;1000;null;null
961;3;Mini;40;28;900;null;null
962;3;Mini;40;28;800;null;null
963;3;Mini;40;28;700;null;null
964;3;Mini;40;28;600;null;null
965;3;Mini;40;28;500;null;null
966;3;Mini;40;20;0;null;null
967;3;Oberhemden;60;53;800;null;null
968;3;Oberhemden;60;53;700;null;null
969;3;Oberhemden;60;53;600;null;null
970;3;Oberhemden;60;53;500;null;null
971;3;Oberhemden;60;49;0;null;null
972;3;Oberhemden;40;38;800;null;null
973;3;Oberhemden;40;38;700;null;null
974;3;Oberhemden;40;38;600;null;null
975;3;Oberhemden;40;38;500;null;null
976;3;Oberhemden;40;34;0;null;null
977;3;Stärken;40;15;1400;null;null
978;3;Stärken;40;15;1300;null;null
979;3;Stärken;40;15;1200;null;null
980;3;Stärken;40;15;1100;null;null
981;3;Stärken;40;15;1000;null;null
982;3;Stärken;40;15;900;null;null
983;3;Stärken;40;15;800;null;null
984;3;Stärken;40;15;700;null;null
985;3;Stärken;40;15;600;null;null
986;3;Stärken;40;15;500;null;null
987;3;Stärken;40;11;0;null;null
988;3;Stärken;30;15;1400;null;null
989;3;Stärken;30;15;1300;null;null
990;3;Stärken;30;15;1200;null;null
991;3;Stärken;30;15;1100;null;null
992;3;Stärken;30;15;1000;null;null
993;3;Stärken;30;15;900;null;null
994;3;Stärken;30;15;800;null;null
995;3;Stärken;30;15;700;null;null
996;3;Stärken;30;15;600;null;null
997;3;Stärken;30;15;500;null;null
998;3;Stärken;30;11;0;null;null
999;3;Stärken;kalt;15;1400;null;null
1000;3;Stärken;kalt;15;1300;null;null
1001;3;Stärken;kalt;15;1200;null;null
1002;3;Stärken;kalt;15;1100;null;null
1003;3;Stärken;kalt;15;1000;null;null
1004;3;Stärken;kalt;15;900;null;null
1005;3;Stärken;kalt;15;800;null;null
1006;3;Stärken;kalt;15;700;null;null
1007;3;Stärken;kalt;15;600;null;null
1008;3;Stärken;kalt;15;500;null;null
1009;3;Stärken;kalt;11;0;null;null
1010;3;Kopfkissen;60°;57;1400;null;null
1011;3;Kopfkissen;60°;57;1300;null;null
1012;3;Kopfkissen;60°;57;1200;null;null
1013;3;Kopfkissen;60°;57;1100;null;null
1014;3;Kopfkissen;60°;57;1000;null;null
1015;3;Kopfkissen;60°;57;900;null;null
1016;3;Kopfkissen;60°;57;800;null;null
1017;3;Kopfkissen;60°;57;700;null;null
1018;3;Kopfkissen;60°;57;600;null;null
1019;3;Kopfkissen;60°;57;500;null;null
1020;3;Kopfkissen;60°;46;0;null;null
1021;3;Kopfkissen;40°;52;1400;null;null
1022;3;Kopfkissen;40°;52;1300;null;null
1023;3;Kopfkissen;40°;52;1200;null;null
1024;3;Kopfkissen;40°;52;1100;null;null
1025;3;Kopfkissen;40°;52;1000;null;null
1026;3;Kopfkissen;40°;52;900;null;null
1027;3;Kopfkissen;40°;52;800;null;null
1028;3;Kopfkissen;40°;52;700;null;null
1029;3;Kopfkissen;40°;52;600;null;null
1030;3;Kopfkissen;40°;52;500;null;null
1031;3;Kopfkissen;40°;41;0;null;null
1032;3;Kopfkissen;30°;52;1400;null;null
1033;3;Kopfkissen;30°;52;1300;null;null
1034;3;Kopfkissen;30°;52;1200;null;null
1035;3;Kopfkissen;30°;52;1100;null;null
1036;3;Kopfkissen;30°;52;1000;null;null
1037;3;Kopfkissen;30°;52;900;null;null
1038;3;Kopfkissen;30°;52;800;null;null
1039;3;Kopfkissen;30°;52;700;null;null
1040;3;Kopfkissen;30°;52;600;null;null
1041;3;Kopfkissen;30°;52;500;null;null
1042;3;Kopfkissen;30°;41;0;null;null
1043;3;Outdoor;40°;48;900;null;null
1044;3;Outdoor;40°;48;800;null;null
1045;3;Outdoor;40°;48;700;null;null
1046;3;Outdoor;40°;48;600;null;null
1047;3;Outdoor;40°;48;500;null;null
1048;3;Outdoor;40°;43;0;null;null
1049;3;Outdoor;30°;48;900;null;null
1050;3;Outdoor;30°;48;800;null;null
1051;3;Outdoor;30°;48;700;null;null
1052;3;Outdoor;30°;48;600;null;null
1053;3;Outdoor;30°;48;500;null;null
1054;3;Outdoor;30°;43;0;null;null
1055;3;Outdoor;kalt;48;900;null;null
1056;3;Outdoor;kalt;48;800;null;null
1057;3;Outdoor;kalt;48;700;null;null
1058;3;Outdoor;kalt;48;600;null;null
1059;3;Outdoor;kalt;48;500;null;null
1060;3;Outdoor;kalt;43;0;null;null
1061;3;Imprägnieren;40°;22;800;null;null
1062;3;Imprägnieren;40°;22;700;null;null
1063;3;Imprägnieren;40°;22;600;null;null
1064;3;Imprägnieren;40°;22;500;null;null
1065;3;Imprägnieren;40°;16;0;null;null
1066;3;Imprägnieren;30°;22;800;null;null
1067;3;Imprägnieren;30°;22;700;null;null
1068;3;Imprägnieren;30°;22;600;null;null
1069;3;Imprägnieren;30°;22;500;null;null
1070;3;Imprägnieren;30°;16;0;null;null
1071;3;Extraspülen;null;18;1400;null;null
1072;3;Extraspülen;null;18;1300;null;null
1073;3;Extraspülen;null;18;1200;null;null
1074;3;Extraspülen;null;18;1100;null;null
1075;3;Extraspülen;null;18;1000;null;null
1076;3;Extraspülen;null;18;900;null;null
1077;3;Extraspülen;null;18;800;null;null
1078;3;Extraspülen;null;18;700;null;null
1079;3;Extraspülen;null;18;600;null;null
1080;3;Extraspülen;null;18;500;null;null
1081;3;Extraspülen;null;11;0;null;null
1082;3;Jeans;40°;42;1000;null;null
1083;3;Jeans;40°;42;900;null;null
1084;3;Jeans;40°;42;800;null;null
1085;3;Jeans;40°;42;700;null;null
1086;3;Jeans;40°;42;600;null;null
1087;3;Jeans;40°;42;500;null;null
1088;3;Jeans;40°;38;0;null;null
1089;3;Jeans;30°;42;1000;null;null
1090;3;Jeans;30°;42;900;null;null
1091;3;Jeans;30°;42;800;null;null
1092;3;Jeans;30°;42;700;null;null
1093;3;Jeans;30°;42;600;null;null
1094;3;Jeans;30°;42;500;null;null
1095;3;Jeans;30°;38;0;null;null
1096;3;Jeans;kalt;42;1000;null;null
1097;3;Jeans;kalt;42;900;null;null
1098;3;Jeans;kalt;42;800;null;null
1099;3;Jeans;kalt;42;700;null;null
1100;3;Jeans;kalt;42;600;null;null
1101;3;Jeans;kalt;42;500;null;null
1102;3;Jeans;kalt;38;0;null;null
1103;3;Dunkle Wäsche;40°;52;1000;null;null
1104;3;Dunkle Wäsche;40°;52;900;null;null
1105;3;Dunkle Wäsche;40°;52;800;null;null
1106;3;Dunkle Wäsche;40°;52;700;null;null
1107;3;Dunkle Wäsche;40°;52;600;null;null
1108;3;Dunkle Wäsche;40°;52;500;null;null
1109;3;Dunkle Wäsche;40°;44;0;null;null
1110;3;Dunkle Wäsche;30°;52;1000;null;null
1111;3;Dunkle Wäsche;30°;52;900;null;null
1112;3;Dunkle Wäsche;30°;52;800;null;null
1113;3;Dunkle Wäsche;30°;52;700;null;null
1114;3;Dunkle Wäsche;30°;52;600;null;null
1115;3;Dunkle Wäsche;30°;52;500;null;null
1116;3;Dunkle Wäsche;30°;44;0;null;null
1117;3;Dunkle Wäsche;kalt;52;1000;null;null
1118;3;Dunkle Wäsche;kalt;52;900;null;null
1119;3;Dunkle Wäsche;kalt;52;800;null;null
1120;3;Dunkle Wäsche;kalt;52;700;null;null
1121;3;Dunkle Wäsche;kalt;52;600;null;null
